,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
2656,Little Elm,33.16,-96.94,14.44,60,0,3.68,US,1604371314
2657,Live Oak,36.98,-121.98,17.22,93,90,2.3,US,1604371303
2658,Longview,32.5,-94.74,9.44,70,1,1.5,US,1604371244
2659,Lubbock,33.6,-101.83,16.0,36,20,5.1,US,1604371314
2660,Lucas,41.65,-83.67,6.11,41,1,5.1,US,1604371209
2661,Lufkin,31.34,-94.73,9.0,70,1,1.5,US,1604371043
2662,Magnolia,33.27,-93.24,8.33,85,0,0.89,US,1604371314
2663,Manor,19.75,72.92,26.39,59,8,1.48,IN,1604371314
2664,Marble Falls,30.58,-98.27,15.0,38,1,2.1,US,1604371314
2665,McAllen,26.2,-98.23,20.56,64,1,4.6,US,1604371051
2666,McKinney,33.2,-96.62,14.44,66,1,3.85,US,1604371302
2667,Mercedes,-34.65,-59.43,16.11,81,0,3.45,AR,1604371314
2668,Midlothian,32.48,-96.99,13.89,58,1,1.5,US,1604371049
2669,Missouri City,29.62,-95.54,18.0,76,1,1.76,US,1604371031
2670,Missouri City,29.62,-95.54,18.0,76,1,1.76,US,1604371031
2671,Nacogdoches,31.6,-94.63,10.56,81,1,1.09,US,1604371315
2672,Nassau Bay,29.54,-95.09,15.56,47,1,1.5,US,1604371315
2673,Nederland,29.97,-93.99,13.0,62,1,2.6,US,1604371315
2674,New Braunfels,29.7,-98.12,16.11,29,1,2.1,US,1604371307
2675,New Braunfels,29.7,-98.12,16.11,29,1,2.1,US,1604371307
2676,North Richland Hills,32.83,-97.23,14.0,50,1,1.5,US,1604371043
2677,Pampa,35.54,-100.96,13.0,66,1,4.6,US,1604371279
2678,Paris,48.85,2.35,9.0,87,0,2.1,FR,1604370643
2679,Pearland,29.56,-95.29,18.0,58,1,2.14,US,1604371223
2680,Pflugerville,30.44,-97.62,15.56,33,1,2.21,US,1604371315
2681,Pharr,26.19,-98.18,20.56,64,1,4.6,US,1604371046
2682,Plano,33.02,-96.7,14.0,47,5,3.1,US,1604371158
2683,Lüshunkou,38.8,121.27,8.0,31,75,7.0,CN,1604371316
2684,Porter,41.47,-87.06,6.67,44,1,5.1,US,1604371316
2685,Prosper,33.24,-96.8,14.44,61,0,0.45,US,1604371316
2686,Richardson,32.95,-96.73,14.0,47,5,3.1,US,1604371298
2687,Richardson,32.95,-96.73,14.0,47,5,3.1,US,1604371298
2688,Rockwall,32.9,-96.4,14.0,44,1,2.1,US,1604371316
2689,Ružomberok,49.07,19.31,10.0,100,90,0.42,SK,1604371316
2690,Round Rock,30.51,-97.68,15.0,33,1,2.43,US,1604371316
2691,Rowlett,32.9,-96.56,14.44,44,1,2.1,US,1604371316
2692,Sachse,32.98,-96.6,14.0,44,1,2.1,US,1604371316
2693,San Angelo,31.46,-100.44,12.78,66,1,2.1,US,1604371317
2694,San Angelo,31.46,-100.44,12.78,66,1,2.1,US,1604371317
2695,San Antonio,29.42,-98.49,16.11,43,1,2.54,US,1604371259
2696,San Antonio,29.42,-98.49,16.11,43,1,2.54,US,1604371259
2697,Schertz,29.55,-98.27,16.0,47,1,2.1,US,1604371317
2698,Seguin,29.57,-97.96,16.11,29,1,2.1,US,1604371317
2699,Shavano Park,29.58,-98.55,16.11,43,20,2.21,US,1604371317
2700,Sherman,33.64,-96.61,13.33,50,1,2.6,US,1604371091
2701,Southlake,32.94,-97.13,14.0,50,1,2.6,US,1604371317
2702,Spring,30.08,-95.42,12.0,62,1,2.02,US,1604371301
2703,Spring,30.08,-95.42,12.0,62,1,2.02,US,1604371301
2704,Stafford,52.81,-2.12,6.11,72,64,1.34,GB,1604371123
2705,Stephenville,32.22,-98.2,15.0,54,1,4.27,US,1604371131
2706,Sugar Land,29.62,-95.63,11.67,76,1,1.43,US,1604371138
2707,Sugarland,7.89,125.08,29.32,59,100,1.4,PH,1604371317
2708,Terrell,32.74,-96.28,11.67,62,1,3.32,US,1604371318
2709,Texas City,29.38,-94.9,18.33,55,1,3.6,US,1604371318
2710,The Colony,33.09,-96.89,14.44,47,5,3.1,US,1604371318
2711,The Woodlands,30.16,-95.49,12.0,62,1,1.81,US,1604371224
2712,Tomball,30.1,-95.62,13.33,62,1,1.87,US,1604371076
2713,Trophy Club,33.0,-97.18,15.0,47,1,2.1,US,1604371318
2714,Tyler,32.35,-95.3,11.0,71,1,2.1,US,1604371318
2715,Hong Kong,22.29,114.16,24.44,65,6,0.45,HK,1604371280
2716,Waco,31.55,-97.15,13.33,58,1,1.5,US,1604371054
2717,Watauga,32.86,-97.25,16.11,50,1,1.5,US,1604371292
2718,Waxahachie,32.39,-96.85,13.33,58,1,1.5,US,1604371318
2719,Weatherford,32.76,-97.8,13.89,65,0,3.83,US,1604371318
2720,Weslaco,26.16,-97.99,18.89,72,90,3.1,US,1604371319
2721,Wichita Falls,33.91,-98.49,13.89,62,1,6.7,US,1604371319
2722,Willis,30.42,-95.48,15.0,81,1,1.74,US,1604371319
2723,Woodway,31.51,-97.2,13.33,62,0,1.5,US,1604371319
2724,Wylie,33.02,-96.54,13.33,66,1,3.8,US,1604371319
2725,American Fork,40.38,-111.8,12.78,34,1,1.26,US,1604371319
2726,Bountiful,40.89,-111.88,11.11,50,20,1.4,US,1604371319
2727,Brigham City,41.51,-112.02,11.67,39,1,1.93,US,1604371258
2728,Cedar City,37.68,-113.06,13.0,58,1,1.9,US,1604371099
2729,Clearfield,41.13,-78.75,2.22,51,20,8.2,US,1604371320
2730,Draper,40.52,-111.86,12.22,43,1,1.29,US,1604371201
2731,Eagle Mountain,40.31,-112.01,12.22,44,0,1.28,US,1604371320
2732,Fort Union,30.41,-83.05,7.22,93,1,2.49,US,1604371320
2733,Heber,40.51,-111.41,9.44,48,1,2.1,US,1604371320
2734,Holladay,40.67,-111.82,11.11,46,1,1.58,US,1604371320
2735,Layton,41.06,-111.97,12.22,43,1,1.43,US,1604371320
2736,Lehi,40.39,-111.85,12.78,44,0,1.02,US,1604371030
2737,Logan,41.74,-111.83,10.56,36,1,2.13,US,1604371320
2738,Moab,38.57,-109.55,8.0,42,1,2.6,US,1604371130
2739,Murray,40.67,-111.89,11.11,46,1,1.14,US,1604371321
2740,North Ogden,41.31,-111.96,11.0,37,1,1.5,US,1604371321
2741,Ogden,41.22,-111.97,12.22,37,1,1.5,US,1604371265
2742,Orem,40.3,-111.69,12.22,34,1,1.17,US,1604371117
2743,Park City,42.35,-87.88,8.0,45,1,4.6,US,1604371321
2744,Price,39.6,-110.81,9.0,29,1,3.6,US,1604371321
2745,Richfield,44.88,-93.28,8.0,72,20,2.6,US,1604371216
2746,Riverton,40.52,-111.94,12.22,43,1,0.67,US,1604371269
2747,Salt Lake City,40.76,-111.89,11.11,50,20,1.25,US,1604371224
2748,Salt Lake City,40.76,-111.89,11.11,50,20,1.25,US,1604371224
2749,South Jordan,40.56,-111.93,12.22,43,1,0.78,US,1604371163
2750,South Ogden,41.19,-111.97,12.22,37,1,1.5,US,1604371072
2751,Spanish Fork,40.12,-111.65,11.67,34,1,1.5,US,1604371245
2752,St. George,45.13,-66.83,0.0,89,71,6.2,CA,1604371322
2753,Taylorsville,40.67,-111.94,11.11,46,1,0.89,US,1604371322
2754,Tooele,40.53,-112.3,11.11,38,1,1.5,US,1604371322
2755,Vernal,40.46,-109.53,8.89,36,1,1.5,US,1604371302
2756,West Jordan,40.61,-111.94,11.11,46,1,0.79,US,1604371322
2757,West Jordan,40.61,-111.94,11.11,46,1,0.79,US,1604371322
2758,West Valley City,40.69,-112.0,11.11,43,1,0.76,US,1604371258
2759,Woods Cross,40.87,-111.89,11.11,50,20,1.33,US,1604371322
2760,Aldie,38.98,-77.64,4.44,55,1,3.1,US,1604371323
2761,Annandale,38.83,-77.2,6.67,59,1,3.7,US,1604371116
2762,Ashburn,39.04,-77.49,7.0,55,1,3.1,US,1604371044
2763,Blacksburg,37.23,-80.41,2.0,43,1,2.77,US,1604371187
2764,Bristow,35.83,-96.39,14.44,61,1,1.5,US,1604371323
2765,Broadlands,39.02,-77.52,5.56,55,1,3.1,US,1604371323
2766,Burke,38.79,-77.27,5.56,59,1,3.46,US,1604371323
2767,Chantilly,38.89,-77.43,5.56,47,25,0.45,US,1604371323
2768,Charlottesville,38.03,-78.48,7.0,30,1,2.11,US,1604371165
2769,Chesapeake,36.82,-76.27,10.0,48,1,2.6,US,1604371222
2770,Christiansburg,37.13,-80.41,2.22,43,1,3.66,US,1604371323
2771,Colonial Heights,37.27,-77.41,4.0,55,1,2.6,US,1604371323
2772,Culpeper,38.5,-77.97,3.89,51,1,1.5,US,1604371324
2773,Dale City,38.64,-77.31,3.33,59,1,3.18,US,1604371324
2774,Doswell,37.86,-77.46,4.0,60,1,2.1,US,1604371324
2775,Dulles,39.04,-77.42,5.56,55,1,3.1,US,1604371154
2776,Dumfries,38.57,-77.33,3.33,74,1,1.5,US,1604371031
2777,Fairfax,38.85,-77.35,5.56,46,22,3.73,US,1604371324
2778,Falls Church,38.88,-77.17,6.67,38,1,2.6,US,1604371157
2779,Falls Church,38.88,-77.17,6.67,38,1,2.6,US,1604371157
2780,Fort Belvoir,38.71,-77.15,6.0,59,1,3.21,US,1604371311
2781,Fredericksburg,38.3,-77.46,3.33,74,1,2.1,US,1604371324
2782,Front Royal,38.92,-78.19,6.0,30,1,3.6,US,1604371066
2783,Glen Allen,37.67,-77.51,5.56,60,1,2.1,US,1604371325
2784,Gloucester,51.87,-2.24,6.67,88,68,2.18,GB,1604371325
2785,Grafton,42.21,-71.69,1.11,90,1,9.8,US,1604371167
2786,Hampton,37.03,-76.35,9.0,48,1,4.6,US,1604371325
2787,Harrisonburg,38.45,-78.87,3.89,44,1,3.23,US,1604371184
2788,Haymarket,-33.88,151.21,22.22,52,20,5.7,AU,1604371325
2789,Henrico,37.55,-77.37,5.56,60,1,2.1,US,1604371325
2790,Herndon,38.97,-77.39,5.56,55,1,3.1,US,1604371041
2791,Hopewell,37.3,-77.29,5.0,56,2,0.45,US,1604371325
2792,King George,38.27,-77.18,4.44,49,33,0.45,US,1604371140
2793,Kingstowne,38.77,-77.14,7.22,59,1,3.36,US,1604371310
2794,Lake Ridge,38.69,-77.3,5.0,59,1,3.21,US,1604371243
2795,Leesburg,39.12,-77.56,3.89,55,1,3.1,US,1604371326
2796,Lorton,38.7,-77.23,5.0,59,1,3.18,US,1604371279
2797,Lynchburg,37.41,-79.14,7.0,33,1,2.1,US,1604371032
2798,Manassas,38.75,-77.48,4.44,76,33,3.39,US,1604371103
2799,McLean,40.48,-88.83,6.67,48,1,5.1,US,1604371326
2800,Mechanicsville,37.61,-77.37,5.56,60,1,2.1,US,1604371326
2801,Merrifield,38.87,-77.23,6.11,38,1,2.6,US,1604371326
2802,Midlothian,32.48,-96.99,13.89,58,1,1.5,US,1604371049
2803,Newport News,36.98,-76.43,9.0,48,1,4.6,US,1604371326
2804,Oakton,38.88,-77.3,7.0,30,20,4.6,US,1604371108
2805,Purcellville,39.14,-77.71,3.89,55,1,3.1,US,1604371326
2806,Quantico,38.52,-77.29,3.33,74,1,1.5,US,1604371326
2807,Radford,37.13,-80.58,3.0,37,1,2.6,US,1604371326
2808,Reston,38.97,-77.34,5.56,55,13,4.27,US,1604371162
2809,Richmond,37.55,-77.46,5.56,60,1,2.1,US,1604370750
2810,Richmond,37.55,-77.46,5.56,60,1,2.1,US,1604371166
2811,Roanoke,37.27,-79.94,6.0,30,1,4.1,US,1604371327
2812,Rosslyn,-25.62,28.09,17.0,88,73,2.1,ZA,1604371327
2813,Short Pump,37.65,-77.61,5.56,60,1,2.1,US,1604371327
2814,South Riding,38.92,-77.5,5.56,55,1,3.1,US,1604371327
2815,Staunton,38.15,-79.07,5.0,30,1,4.6,US,1604371077
2816,Sterling,39.01,-77.43,5.56,55,1,3.1,US,1604371327
2817,Sterling Park,35.18,-85.21,6.0,70,1,1.05,US,1604371327
2818,Stony Creek,43.42,-73.93,0.56,79,95,1.34,US,1604371327
2819,Suffolk,40.87,-72.8,6.11,41,1,3.1,US,1604371327
2820,Tabb,37.13,-76.46,9.0,39,1,5.7,US,1604371328
2821,Vienna,48.21,16.37,16.11,93,0,3.1,AT,1604371328
2822,Virginia Beach,36.85,-75.98,6.67,56,1,3.1,US,1604371328
2823,Waynesboro,38.07,-78.89,5.0,30,1,4.6,US,1604371252
2824,Williamsburg,37.27,-76.71,8.0,49,1,1.5,US,1604371328
2825,Wytheville,36.95,-81.08,1.67,53,0,3.18,US,1604371328
2826,Yorktown,40.17,-85.49,6.0,35,1,4.6,US,1604371222
2827,Barre,44.2,-72.5,-2.22,86,90,1.5,US,1604371328
2828,Bennington,42.88,-73.2,1.0,55,90,2.6,US,1604371328
2829,South Burlington,44.47,-73.17,1.11,55,90,5.1,US,1604371328
2830,Williston,48.15,-103.62,12.78,55,0,4.3,US,1604371080
2831,Airway Heights,47.64,-117.59,8.0,61,1,0.26,US,1604371328
2832,Anacortes,48.51,-122.61,8.33,93,1,1.43,US,1604371255
2833,Bainbridge Island,47.63,-122.52,15.0,54,1,3.1,US,1604371197
2834,Battle Ground,45.78,-122.53,11.67,89,93,1.26,US,1604371036
2835,Belfair,47.45,-122.83,11.0,76,1,2.6,US,1604371329
2836,Bellingham,48.76,-122.49,9.44,81,1,1.5,US,1604371329
2837,Bonney Lake,47.18,-122.19,12.22,87,1,1.02,US,1604371329
2838,Bothell,47.76,-122.21,15.0,47,1,5.1,US,1604371329
2839,Bremerton,47.57,-122.63,14.44,76,1,2.6,US,1604371079
2840,Burien,47.47,-122.35,15.0,58,75,3.1,US,1604371121
2841,Camas,37.4,-6.03,18.33,87,0,1.0,ES,1604371329
2842,Carnation,47.65,-121.91,12.22,73,93,1.52,US,1604371329
2843,Centralia,46.72,-122.95,9.44,100,100,1.16,US,1604371149
2844,Chehalis,46.66,-122.96,9.0,100,100,1.15,US,1604371329
2845,Chelan,47.88,-120.63,7.22,88,66,0.9,US,1604371330
2846,Cheney,47.49,-117.58,8.0,61,1,0.53,US,1604371144
2847,Colville,48.55,-117.91,6.67,78,2,0.43,US,1604371261
2848,DuPont,47.1,-122.63,12.0,100,1,1.19,US,1604371330
2849,DuPont,47.1,-122.63,12.0,100,1,1.19,US,1604371330
2850,Duvall,47.74,-121.99,13.33,77,99,1.51,US,1604371058
2851,East Wenatchee,47.42,-120.29,7.78,65,1,0.29,US,1604371330
2852,Edmonds,47.81,-122.38,15.0,47,1,5.1,US,1604371117
2853,Ellensburg,47.0,-120.55,8.0,52,1,4.1,US,1604371330
2854,Enumclaw,47.2,-121.99,12.22,85,99,1.29,US,1604371330
2855,Federal Way,47.32,-122.31,14.0,58,75,3.1,US,1604371331
2856,Ferndale,42.46,-83.13,7.0,33,1,6.2,US,1604371323
2857,Fife,47.24,-122.36,13.33,87,1,1.14,US,1604371331
2858,Joint Base Lewis McChord,47.11,-122.58,12.0,100,1,1.15,US,1604371331
2859,Frederickson,47.1,-122.36,12.22,87,1,0.96,US,1604371238
2860,Gig Harbor,47.33,-122.58,13.33,62,1,2.1,US,1604371331
2861,Graham,47.05,-122.29,12.22,87,1,0.9,US,1604371331
2862,Grandview,38.89,-94.53,12.78,53,1,4.1,US,1604371057
2863,Issaquah,47.53,-122.03,13.89,62,1,1.5,US,1604371278
2864,Kelso,46.15,-122.91,11.67,76,1,1.28,US,1604371331
2865,Kenmore,47.76,-122.24,15.0,47,1,5.1,US,1604371054
2866,Kennewick,46.21,-119.14,8.33,70,40,3.6,US,1604371200
2867,Kent,51.17,0.67,5.56,90,0,2.66,GB,1604371331
2868,Kirkland,47.68,-122.21,14.44,54,1,3.1,US,1604371332
2869,Lacey,47.03,-122.82,10.0,87,1,2.1,US,1604371118
2870,Lacey,47.03,-122.82,10.0,87,1,2.1,US,1604371118
2871,Lake Stevens,48.02,-122.06,14.44,62,1,2.1,US,1604371332
2872,Liberty Lake,47.68,-117.12,7.22,75,1,0.67,US,1604371321
2873,Lynden,48.95,-122.45,9.44,87,75,0.86,US,1604371332
2874,Lynden,48.95,-122.45,9.44,87,75,0.86,US,1604371332
2875,Lynnwood,47.82,-122.32,15.0,47,1,5.1,US,1604371332
2876,Maple Valley,47.39,-122.05,13.33,62,1,1.5,US,1604371332
2877,Marysville,48.05,-122.18,15.0,62,1,2.1,US,1604370946
2878,Mercer Island,47.57,-122.22,15.0,54,1,3.1,US,1604371211
2879,Mill Creek,47.86,-122.2,15.0,47,1,5.1,US,1604371284
2880,Milton,34.13,-84.3,3.89,72,0,2.62,US,1604370924
2881,Moses Lake,47.13,-119.28,11.0,50,1,0.15,US,1604371250
2882,Mountlake Terrace,47.79,-122.31,15.0,47,1,5.1,US,1604371333
2883,Mukilteo,47.94,-122.3,15.0,47,1,5.1,US,1604371333
2884,Napavine,46.57,-122.91,9.0,100,100,1.13,US,1604371333
2885,Newcastle,-32.93,151.78,21.11,60,40,4.6,AU,1604371333
2886,Newport,51.59,-3.0,8.33,94,94,3.2,GB,1604371000
2887,Normandy Park,47.44,-122.34,14.44,58,75,3.1,US,1604371333
2888,Oak Harbor,48.29,-122.64,8.33,93,75,1.67,US,1604371333
2889,Olympia,47.04,-122.9,10.56,87,1,2.1,US,1604371261
2890,Omak,48.41,-119.53,7.22,70,1,0.54,US,1604371334
2891,Orting,47.1,-122.2,11.11,87,1,1.03,US,1604371334
2892,Pasco,28.29,-82.42,15.56,81,0,0.89,US,1604371334
2893,Port Angeles,48.12,-123.43,6.0,100,90,1.41,US,1604371149
2894,Port Orchard,47.54,-122.64,14.44,76,1,2.6,US,1604371334
2895,Port Townsend,48.12,-122.76,8.33,100,100,0.26,US,1604371334
2896,Poulsbo,47.74,-122.65,13.33,74,100,2.02,US,1604371334
2897,Prosser,46.21,-119.77,5.56,75,1,0.87,US,1604371092
2898,Pullman,46.73,-117.18,11.11,50,1,2.1,US,1604371334
2899,Puyallup,47.19,-122.29,13.33,87,1,1.04,US,1604371162
2900,Puyallup,47.19,-122.29,13.33,87,1,1.04,US,1604371162
2901,Renton,47.48,-122.22,14.44,62,1,1.5,US,1604371171
2902,Richland,40.78,-82.55,4.44,41,1,6.7,US,1604371335
2903,Ritzville,47.13,-118.38,9.44,61,0,4.47,US,1604371335
2904,Salmon Creek,45.71,-122.65,13.0,57,1,0.63,US,1604371181
2905,Sammamish,47.64,-122.08,15.0,62,1,1.5,US,1604371190
2906,Seattle,47.61,-122.33,15.0,54,1,3.1,US,1604371199
2907,Sequim,48.08,-123.1,8.33,100,100,0.93,US,1604371335
2908,Shoreline,47.76,-122.34,15.0,47,1,5.1,US,1604371117
2909,Silverdale,47.64,-122.69,13.33,76,1,2.6,US,1604371282
2910,Snohomish,48.05,-121.72,12.78,71,90,1.55,US,1604371335
2911,Snoqualmie,47.53,-121.83,12.78,84,97,1.79,US,1604371051
2912,Spanaway,47.1,-122.43,11.67,87,1,0.99,US,1604371335
2913,Spokane,47.62,-117.37,8.0,75,1,0.47,US,1604371336
2914,Spokane Valley,47.67,-117.24,8.0,75,1,0.67,US,1604371321
2915,Stanwood,48.24,-122.37,12.0,62,1,2.1,US,1604371336
2916,Sumner,36.5,-86.45,5.0,69,1,2.6,US,1604371336
2917,Tacoma,47.25,-122.44,13.33,62,1,2.1,US,1604371242
2918,Tacoma,47.25,-122.44,13.33,62,1,2.1,US,1604371242
2919,Toppenish,46.38,-120.31,7.78,75,1,0.68,US,1604371336
2920,Tukwila,47.47,-122.26,15.0,62,1,1.5,US,1604371209
2921,Tulalip,48.07,-122.29,15.0,62,1,2.1,US,1604371161
2922,Tumwater,47.01,-122.91,9.44,87,1,2.1,US,1604371336
2923,University Place,47.24,-122.55,13.33,62,1,2.1,US,1604371067
2924,Vancouver,49.25,-123.12,13.0,76,75,1.0,CA,1604371336
2925,Veradale,47.65,-117.21,8.0,75,1,0.69,US,1604371336
2926,Walla Walla,46.06,-118.34,7.0,70,1,0.44,US,1604371260
2927,Walla Walla,46.06,-118.34,7.0,70,1,0.44,US,1604371260
2928,Washougal,45.58,-122.35,13.33,58,20,2.6,US,1604371104
2929,Wenatchee,47.42,-120.31,7.78,65,1,0.27,US,1604371261
2930,Woodinville,47.75,-122.16,15.0,47,1,5.1,US,1604371337
2931,Yakima,46.47,-120.67,7.22,56,1,0.59,US,1604371117
2932,Yelm,46.94,-122.61,10.0,100,1,1.09,US,1604371337
2933,Appleton,44.26,-88.42,6.67,33,40,4.6,US,1604371153
2934,Ashwaubenon,44.48,-88.07,7.0,45,1,4.6,US,1604371337
2935,Beloit,42.51,-89.03,6.67,52,1,3.95,US,1604371337
2936,Cedarburg,43.3,-87.99,7.78,52,1,5.7,US,1604371337
2937,De Pere,44.45,-88.06,7.0,45,1,4.6,US,1604371337
2938,Delafield,43.06,-88.4,7.0,45,1,7.7,US,1604371165
2939,Delavan,42.63,-88.64,7.22,53,50,0.89,US,1604371152
2940,Eau Claire,44.81,-91.5,3.89,69,1,2.42,US,1604371240
2941,Fitchburg,42.58,-71.8,1.11,55,40,2.1,US,1604371338
2942,Fond du Lac,43.77,-88.44,7.0,60,1,3.1,US,1604371070
2943,Fond du Lac,43.77,-88.44,7.0,60,1,3.1,US,1604371070
2944,Fox Point,43.16,-87.9,8.0,39,1,5.7,US,1604371314
2945,Grand Chute,44.3,-88.44,6.67,33,40,4.6,US,1604371338
2946,Green Bay,44.52,-88.02,7.0,45,1,4.6,US,1604371338
2947,Greendale,42.94,-88.0,8.0,45,20,3.1,US,1604371338
2948,Hales Corners,42.94,-88.05,8.0,45,20,3.1,US,1604371124
2949,Janesville,42.68,-89.02,6.0,52,1,4.19,US,1604371082
2950,Kenosha,42.57,-88.05,7.22,48,1,5.68,US,1604371338
2951,Lake Delton,43.6,-89.79,7.0,52,1,2.6,US,1604371338
2952,Lake Geneva,42.59,-88.43,7.0,52,1,2.1,US,1604371339
2953,Manitowoc,44.07,-87.8,8.0,45,1,6.2,US,1604371339
2954,Menomonee Falls,43.18,-88.12,8.0,39,1,5.7,US,1604371339
2955,Mequon,43.24,-87.98,8.0,39,1,5.7,US,1604371339
2956,Middleton,53.55,-2.2,6.11,86,63,0.89,GB,1604371339
2957,Milwaukee,43.0,-87.97,8.0,45,20,3.1,US,1604371096
2958,Monona,43.06,-89.33,8.0,49,1,1.5,US,1604371183
2959,Muskego,42.91,-88.14,7.78,45,1,7.7,US,1604371339
2960,Neenah,44.19,-88.46,6.67,33,40,4.6,US,1604371339
2961,New Berlin,42.98,-88.11,8.0,45,1,7.7,US,1604371170
2962,Oak Creek,42.89,-87.86,8.0,45,20,3.1,US,1604371305
2963,Oconomowoc,43.11,-88.5,5.56,60,1,1.5,US,1604371339
2964,Onalaska,43.88,-91.24,8.0,49,1,3.1,US,1604371280
2965,Oshkosh,44.02,-88.54,7.0,48,1,2.6,US,1604371053
2966,Pewaukee,43.08,-88.26,8.0,45,1,7.7,US,1604371228
2967,Pleasant Prairie,42.55,-87.93,8.0,48,1,5.81,US,1604371340
2968,Plover,44.46,-89.54,5.0,52,1,2.1,US,1604371340
2969,Racine,42.75,-88.08,7.22,52,1,2.1,US,1604371340
2970,Sheboygan,43.73,-87.93,9.0,42,1,6.7,US,1604371340
2971,Stevens Point,44.52,-89.57,5.0,52,1,2.1,US,1604371195
2972,Sturgeon Bay,44.83,-87.38,8.0,49,1,6.7,US,1604371340
2973,Sun Prairie,43.18,-89.21,8.0,49,1,1.5,US,1604371340
2974,Sussex,41.18,-74.67,3.0,55,1,3.1,US,1604371340
2975,Tomah,43.98,-90.5,6.0,78,1,4.07,US,1604371340
2976,Waukesha,43.03,-88.3,7.78,45,1,7.7,US,1604371307
2977,Waukesha,43.03,-88.3,7.78,45,1,7.7,US,1604371307
2978,Wausau,44.96,-89.63,4.0,60,1,2.6,US,1604371340
2979,Wauwatosa,43.05,-88.01,8.0,39,1,5.7,US,1604371341
2980,West Allis,43.02,-88.01,8.0,39,1,5.7,US,1604371238
2981,West Bend,43.43,-88.18,6.67,52,1,5.7,US,1604371341
2982,West Milwaukee,43.01,-87.97,8.0,45,20,3.1,US,1604371166
2983,Whitefish Bay,43.11,-87.9,8.0,39,1,5.7,US,1604371173
2984,Wisconsin Dells,43.63,-89.77,7.0,52,1,2.6,US,1604371341
2985,Barboursville,38.41,-82.29,1.11,72,1,3.88,US,1604371341
2986,Beckley,37.78,-81.19,2.0,37,1,3.6,US,1604371158
2987,Burnwell,33.71,-87.09,5.0,100,1,1.05,US,1604371341
2988,Martinsburg,39.46,-77.96,6.0,33,1,5.1,US,1604371141
2989,Morgantown,39.63,-79.96,4.0,38,20,5.1,US,1604371223
2990,Snowshoe,38.41,-80.0,0.56,52,0,4.92,US,1604371341
2991,South Charleston,38.37,-81.7,4.0,41,1,3.1,US,1604371341
2992,Valley Grove,40.09,-80.57,4.0,35,1,5.1,US,1604371342
2993,Weirton,40.42,-80.59,4.0,35,1,5.1,US,1604371342
2994,Casper,42.87,-106.31,12.78,25,1,5.1,US,1604371084
2995,Cheyenne,41.14,-104.82,10.56,42,1,4.1,US,1604371305
2996,Cody,44.53,-109.06,17.0,17,1,4.1,US,1604371342
2997,Lander,42.83,-108.73,12.0,25,1,2.6,US,1604371342
2998,Laramie,41.31,-105.59,9.44,52,1,3.6,US,1604371225
2999,Rock Springs,41.59,-109.2,10.0,21,1,3.1,US,1604371306
